FID,TYPE,CITY,STATE,ZIP,LATITUDE,LONGITUDE
18098,Self-Service,San Diego,CA,92119,32.800886,-117.01383200000001
18099,Self-Service,San Diego,CA,92115,32.776793,-117.05460500000001
18100,Authorized Ship Center,San Diego,CA,92115,32.764099,-117.061917
18101,Self-Service,Ehrenberg,AZ,85334,33.607833,-114.51959199999999
18102,Authorized Ship Center,Blythe,CA,92225,33.608424,-114.606963
18103,Self-Service,Ehrenberg,AZ,85334,33.607833,-114.51959199999999
18104,Self-Service,Blythe,CA,92225,33.610893,-114.603356
18105,Self-Service,Quartzsite,AZ,85346,33.666447,-114.216917
18106,Self-Service,Quartzsite,AZ,85346,33.666447,-114.216917
18107,Staffed,Yuma,AZ,85364,32.693298,-114.62470900000001
18108,Self-Service,Somerton,AZ,85350,32.597744,-114.710981
18109,Authorized Ship Center,Yuma,AZ,85367,32.656587,-114.44408700000001
18110,Self-Service,San Luis,AZ,85349,32.490631,-114.782253
18111,Staffed,Yuma,AZ,85365,32.664846000000004,-114.60721299999999
18112,Self-Service,Yuma,AZ,85364,32.683994,-114.632725
18113,Self-Service,Yuma,AZ,85364,32.698589,-114.623713
18114,Authorized Ship Center,San Diego,CA,92115,32.753439,-117.06245
18115,Authorized Ship Center,San Diego,CA,92119,32.804128999999996,-117.045245
18116,Self-Service,Yuma,AZ,85365,32.669732,-114.578029
18117,Authorized Ship Center,San Diego,CA,92115,32.762293,-117.065389
18118,Self-Service,Yuma,AZ,85364,32.698526,-114.62056100000001
18119,Self-Service,Santee,CA,92071,32.831694,-116.989249
18120,Authorized Ship Center,San Diego,CA,92105,32.749018,-117.081344
18121,Self-Service,Yuma,AZ,85365,32.655440000000006,-114.54184099999999
18122,Staffed,San Diego,CA,92115,32.772908,-117.07163100000001
18123,Self-Service,Yuma,AZ,85367,32.658396999999994,-114.44416499999998
18124,Self-Service,Yuma,AZ,85364,32.683033,-114.624647
18125,Staffed,San Diego,CA,92102,32.722333,-117.09357800000001
18126,Self-Service,Yuma,AZ,85364,32.687121000000005,-114.62465300000001
18127,Self-Service,Indio,CA,92201,33.712783,-116.23674399999999
18128,Self-Service,San Diego,CA,92105,32.749590999999995,-117.10179199999999
18129,Authorized Ship Center,Indio,CA,92201,33.712783,-116.23674399999999
18130,Self-Service,San Diego,CA,92136,32.681199,-117.12272
18131,Self-Service,Indio,CA,92201,33.716074,-116.216948
18132,Self-Service,San Diego,CA,92136,32.681199,-117.12272
18133,Self-Service,Indio,CA,92201,33.712783,-116.23674399999999
18134,Self-Service,San Diego,CA,92113,32.696915999999995,-117.134409
18135,Authorized Ship Center,Indio,CA,92201,33.707143,-116.24161200000002
18136,Authorized Ship Center,San Diego,CA,92101,32.7083,-117.159029
18137,Self-Service,Indio,CA,92201,33.72227,-116.20786000000001
18138,Self-Service,San Diego,CA,92101,32.714604,-117.15724499999999
18139,Authorized Ship Center,Coronado,CA,92118,32.698046000000005,-117.170561
18140,Authorized Ship Center,Indio,CA,92201,33.728229,-116.268804
18141,Self-Service,San Diego,CA,92101,32.715677,-117.158202
18142,Self-Service,Indio,CA,92203,33.751181,-116.25408
18143,Self-Service,Bonsall,CA,92003,33.290721999999995,-117.225652
18144,Self-Service,Coachella,CA,92236,33.712721,-116.17578400000001
18145,Self-Service,Vista,CA,92084,33.219186,-117.22607099999999
18146,Authorized Ship Center,Indio,CA,92201,33.686046000000005,-116.26857700000001
18147,Authorized Ship Center,Vista,CA,92081,33.163314,-117.217692
18148,Authorized Ship Center,Indio,CA,92201,33.685932,-116.268575
18149,Self-Service,Vista,CA,92081,33.15638,-117.223895
18150,Self-Service,Vista,CA,92081,33.149592999999996,-117.218465
18151,Self-Service,Coachella,CA,92236,33.678238,-116.177392
18152,Self-Service,La Quinta,CA,92253,33.644853000000005,-116.265156
18153,Self-Service,San Marcos,CA,92069,33.151264000000005,-117.19761399999999
18154,Staffed,Imperial,CA,92251,32.846027,-115.57115900000001
18155,Self-Service,San Marcos,CA,92069,33.144878999999996,-117.16251799999999
18156,Self-Service,Brawley,CA,92227,32.978727,-115.53348700000001
18157,Authorized Ship Center,Brawley,CA,92227,32.97868,-115.548371
18158,Self-Service,Borrego Springs,CA,92004,33.256523,-116.37697299999999
18159,Self-Service,Brawley,CA,92227,32.959978,-115.55176200000001
18160,Self-Service,San Marcos,CA,92078,33.105222,-117.22493899999999
18161,Self-Service,El Centro,CA,92243,32.792815000000004,-115.566244
18162,Staffed,San Marcos,CA,92078,33.132819,-117.21206299999999
18163,Self-Service,El Centro,CA,92243,32.792823999999996,-115.57445600000001
18164,Self-Service,San Marcos,CA,92078,33.132819,-117.21206299999999
18165,Self-Service,El Centro,CA,92243,32.771226,-115.55576599999999
18166,Self-Service,Vista,CA,92081,33.141218,-117.21923899999999
18167,Self-Service,Calexico,CA,92231,32.678596999999996,-115.502416
18168,Self-Service,San Marcos,CA,92078,33.136842,-117.188769
18169,Authorized Ship Center,Calexico,CA,92231,32.668762,-115.49739299999999
18170,Self-Service,Rancho Santa Fe,CA,92014,32.990071,-117.19683899999998
18171,Authorized Ship Center,Calexico,CA,92231,32.667121,-115.49633899999999
18172,Self-Service,El Centro,CA,92243,32.793801,-115.562469
18173,Self-Service,Rancho Santa Fe,CA,92014,32.995332,-117.19373300000001
18174,Authorized Ship Center,Indio,CA,92201,33.712783,-116.23674399999999
18175,Self-Service,Rancho Santa Fe,CA,92067,33.018834000000005,-117.20203300000001
18176,Self-Service,Mesquite,NV,89027,36.803851,-114.08008400000001
18177,Authorized Ship Center,San Diego,CA,92127,32.990192,-117.16003799999999
18178,Authorized Ship Center,Mesquite,NV,89027,36.803974,-114.074468
18179,Authorized Ship Center,Rancho Santa Fe,CA,92067,33.018392999999996,-117.20123600000001
18180,Self-Service,Mesquite,NV,89027,36.803948999999996,-114.06776200000002
18181,Staffed,Escondido,CA,92029,33.111801,-117.10291799999999
18182,Authorized Ship Center,Mesquite,NV,89027,36.809076,-114.063996
18183,Self-Service,Escondido,CA,92025,33.122709,-117.08200000000001
18184,Authorized Ship Center,Escondido,CA,92025,33.110928,-117.06816
18185,Self-Service,Mesquite,NV,89027,36.817516,-114.068707
18186,Self-Service,Mesquite,NV,89027,36.806497,-114.111272
18187,Authorized Ship Center,Escondido,CA,92025,33.118998,-117.083299
18188,Staffed,St George,UT,84770,37.10992,-113.58301100000001
18189,Authorized Ship Center,Escondido,CA,92027,33.134336,-117.058609
18190,Self-Service,Ivins,UT,84738,37.174275,-113.675367
18191,Self-Service,Escondido,CA,92025,33.123235,-117.086289
18192,Authorized Ship Center,St George,UT,84770,37.124665,-113.602952
18193,Self-Service,Escondido,CA,92027,33.135594,-117.056026
18194,Self-Service,Santa Clara,UT,84765,37.128849,-113.64453700000001
18195,Authorized Ship Center,Escondido,CA,92029,33.117527,-117.09558100000001
18196,Self-Service,St George,UT,84770,37.111216999999996,-113.583225
18197,Self-Service,Escondido,CA,92025,33.124971,-117.10254099999999
18198,Self-Service,St George,UT,84770,37.10992,-113.58301100000001
18199,Self-Service,St George,UT,84770,37.109865,-113.582408
18200,Self-Service,Escondido,CA,92029,33.120609,-117.108337
18201,Self-Service,Washington,UT,84780,37.126351,-113.505145
18202,Self-Service,Escondido,CA,92029,33.113169,-117.110275
18203,Self-Service,St George,UT,84790,37.115606,-113.55187
18204,Authorized Ship Center,San Diego,CA,92127,33.033186,-117.079121
18205,Authorized Ship Center,St George,UT,84770,37.108734999999996,-113.568476
18206,Authorized Ship Center,San Marcos,CA,92069,33.136097,-117.12177700000001
18207,Self-Service,St George,UT,84790,37.113183,-113.54631100000002
18208,Authorized Ship Center,Escondido,CA,92026,33.159009000000005,-117.099994
18209,Self-Service,Washington,UT,84780,37.159696000000004,-113.450202
18210,Staffed,San Diego,CA,92128,33.022944,-117.07532900000001
18211,Self-Service,St George,UT,84790,37.113856,-113.54293200000001
18212,Self-Service,San Diego,CA,92127,33.024041,-117.08536200000002
18213,Self-Service,St George,UT,84790,37.060506,-113.582778
18214,Self-Service,St George,UT,84790,37.106365000000004,-113.556877
18215,Authorized Ship Center,San Diego,CA,92128,33.018566,-117.061714
18216,Staffed,St George,UT,84770,37.092009000000004,-113.59190100000001
18217,Self-Service,San Diego,CA,92128,33.020402000000004,-117.074734
18218,Authorized Ship Center,Rancho Bernardo,CA,92128,33.020219,-117.07435600000001
18219,Self-Service,St George,UT,84790,37.09579,-113.55711799999999
18220,Authorized Ship Center,St George,UT,84790,37.094592999999996,-113.55707
18221,Self-Service,San Diego,CA,92128,33.020098,-117.07656000000001
18222,Self-Service,San Diego,CA,92127,33.022323,-117.084432
18223,Self-Service,St George,UT,84790,37.080673,-113.58228700000001
18224,Self-Service,San Diego,CA,92128,33.018327,-117.075387
18225,Authorized Ship Center,Washington,UT,84780,37.126351,-113.505145
18226,Authorized Ship Center,San Diego,CA,92128,32.945982,-117.08811899999999
18227,Self-Service,San Diego,CA,92127,33.018912,-117.081125
18228,Self-Service,San Diego,CA,92128,33.018004,-117.075759
18229,Self-Service,San Diego,CA,92128,32.980255,-117.08251299999999
18230,Self-Service,San Diego,CA,92128,32.985498,-117.08161100000001
18231,Self-Service,San Diego,CA,92127,33.021359999999994,-117.09881299999999
18232,Self-Service,San Diego,CA,92128,32.954156,-117.096322
18233,Self-Service,San Diego,CA,92127,33.017022999999995,-117.08221200000001
18234,Authorized Ship Center,Valley Center,CA,92082,33.231093,-117.02643
18235,Self-Service,San Diego,CA,92128,32.9873,-117.080821
18236,Self-Service,Valley Center,CA,92082,33.23237,-117.02413600000001
18237,Authorized Ship Center,San Marcos,CA,92069,33.140783,-117.139678
18238,Authorized Ship Center,San Diego,CA,92129,32.977512,-117.09008899999999
18239,Self-Service,San Marcos,CA,92069,33.139747,-117.18073000000001
18240,Self-Service,San Diego,CA,92128,33.013606,-117.077877
18241,Self-Service,San Diego,CA,92128,32.954045,-117.09844199999999
18242,Authorized Ship Center,San Marcos,CA,92078,33.135265000000004,-117.17518799999999
18243,Self-Service,San Diego,CA,92131,32.937148,-117.10028
18244,Authorized Ship Center,San Marcos,CA,92078,33.131166,-117.164771
18245,Self-Service,Escondido,CA,92025,33.119046000000004,-117.088999
18246,Authorized Ship Center,San Diego,CA,92131,32.903101,-117.09858700000001
18247,Self-Service,San Diego,CA,92131,32.899557,-117.107428
18248,Staffed,Temecula,CA,92590,33.5244,-117.16863400000001
18249,Self-Service,San Diego,CA,92131,32.903748,-117.111579
18250,Self-Service,Temecula,CA,92590,33.497174,-117.15296299999999
18251,Self-Service,Temecula,CA,92590,33.498843,-117.16050200000001
18252,Self-Service,La Jolla,CA,92037,32.872124,-117.21668999999999
18253,Self-Service,Temecula,CA,92590,33.501462,-117.161394
18254,Self-Service,San Diego,CA,92122,32.874219000000004,-117.206748
18255,Self-Service,San Diego,CA,92121,32.874549,-117.207471
18256,Authorized Ship Center,Temecula,CA,92591,33.504769,-117.149607
18257,Self-Service,Temecula,CA,92591,33.504112,-117.149597
18258,Self-Service,La Jolla,CA,92037,32.873984,-117.214573
18259,Self-Service,La Jolla,CA,92037,32.874041,-117.21509499999999
18260,Authorized Ship Center,Temecula,CA,92592,33.48055,-117.10094699999999
18261,Authorized Ship Center,Temecula,CA,92592,33.476061,-117.117471
18262,Self-Service,La Jolla,CA,92037,32.873979,-117.215493
18263,Self-Service,San Diego,CA,92121,32.875088,-117.212543
18264,Self-Service,Temecula,CA,92592,33.483053000000005,-117.090373
18265,Self-Service,San Diego,CA,92121,32.875147999999996,-117.21195700000001
18266,Self-Service,Temecula,CA,92590,33.513189000000004,-117.159075
18267,Self-Service,Temecula,CA,92590,33.516974,-117.16927700000001
18268,Self-Service,San Diego,CA,92121,32.876684000000004,-117.20895900000001
18269,Self-Service,San Diego,CA,92122,32.868252000000005,-117.227577
18270,Authorized Ship Center,Temecula,CA,92591,33.508613000000004,-117.127723
18271,Authorized Ship Center,Temecula,CA,92592,33.483146000000005,-117.084897
18272,Self-Service,San Diego,CA,92121,32.878478,-117.21058300000001
18273,Self-Service,Temecula,CA,92592,33.507554,-117.12256399999998
18274,Authorized Ship Center,San Diego,CA,92123,32.83133,-117.127664
18275,Authorized Ship Center,Temecula,CA,92592,33.485693,-117.08009399999999
18276,Self-Service,San Diego,CA,92123,32.830915999999995,-117.120378
18277,Self-Service,Temecula,CA,92591,33.521802,-117.150764
18278,Self-Service,San Diego,CA,92123,32.832836,-117.12311399999999
18279,Authorized Ship Center,Temecula,CA,92591,33.520759999999996,-117.156801
18280,Self-Service,San Diego,CA,92123,32.838842,-117.131277
18281,Self-Service,Temecula,CA,92590,33.520556,-117.164854
18282,Self-Service,San Diego,CA,92121,32.878577,-117.166351
18283,Staffed,Temecula,CA,92591,33.52828,-117.155601
18284,Staffed,San Diego,CA,92126,32.916401,-117.120672
18285,Self-Service,Temecula,CA,92591,33.52828,-117.155601
18286,Self-Service,San Diego,CA,92126,32.914101,-117.14401399999998
18287,Self-Service,Temecula,CA,92591,33.528207,-117.16051399999999
18288,Self-Service,San Diego,CA,92127,33.012603999999996,-117.09358999999999
18289,Authorized Ship Center,San Diego,CA,92126,32.910773,-117.144272
18290,Authorized Ship Center,Temecula,CA,92591,33.532183,-117.150066
18291,Authorized Ship Center,San Diego,CA,92127,33.015223999999996,-117.11173899999999
18292,Self-Service,San Diego,CA,92129,32.956922,-117.128114
18293,Self-Service,San Diego,CA,92127,33.01698,-117.10066299999998
18294,Self-Service,La Jolla,CA,92037,32.878581,-117.22115900000001
18295,Authorized Ship Center,San Diego,CA,92129,32.962513,-117.12089399999999
18296,Self-Service,San Diego,CA,92117,32.824821,-117.225101
18297,Authorized Ship Center,Poway,CA,92064,32.939479999999996,-117.03298500000001
18298,Self-Service,Poway,CA,92064,32.958415,-117.03653899999999
18299,Self-Service,San Diego,CA,92129,32.960334,-117.114842
18300,Authorized Ship Center,Poway,CA,92064,32.956515,-117.039753
18301,Staffed,Poway,CA,92064,32.956333,-117.039527
18302,Authorized Ship Center,San Diego,CA,92126,32.917314000000005,-117.12160700000001
18303,Self-Service,Temecula,CA,92590,33.495019,-117.15955100000001
18304,Authorized Ship Center,Temecula,CA,92591,33.532553,-117.149631
18305,Self-Service,San Diego,CA,92145,32.882717,-117.131052
18306,Self-Service,Murrieta,CA,92563,33.555887,-117.13760400000001
18307,Authorized Ship Center,Murrieta,CA,92563,33.569275,-117.151251
18308,Staffed,Palm Desert,CA,92260,33.721471,-116.394892
18309,Self-Service,La Quinta,CA,92253,33.681806,-116.29424499999999
18310,Authorized Ship Center,La Quinta,CA,92253,33.713099,-116.292483
18311,Self-Service,La Quinta,CA,92253,33.706216,-116.294454
18312,Authorized Ship Center,La Quinta,CA,92253,33.715705,-116.296741
18313,Authorized Ship Center,La Quinta,CA,92253,33.680673,-116.294974
18314,Self-Service,La Quinta,CA,92253,33.678259000000004,-116.299733
18315,Authorized Ship Center,Palm Desert,CA,92211,33.741429,-116.30397099999999
18316,Self-Service,La Quinta,CA,92253,33.675656,-116.30370400000001
18317,Authorized Ship Center,Bermuda Dunes,CA,92203,33.745348,-116.30377299999999
18318,Authorized Ship Center,La Quinta,CA,92253,33.677144,-116.30330500000001
18319,Self-Service,Indian Wells,CA,92210,33.720341,-116.32678899999999
18320,Self-Service,Palm Desert,CA,92211,33.759334,-116.31021100000001
18321,Self-Service,Indian Wells,CA,92210,33.714690000000004,-116.338333
18322,Authorized Ship Center,Palm Desert,CA,92211,33.7577,-116.309846
18323,Self-Service,Palm Desert,CA,92211,33.763833,-116.329765
18324,Self-Service,Palm Desert,CA,92211,33.745289,-116.35507199999999
18325,Self-Service,Palm Desert,CA,92211,33.741615,-116.35542099999999
18326,Authorized Ship Center,Palm Desert,CA,92260,33.758158,-116.357421
18327,Authorized Ship Center,Indian Wells,CA,92210,33.721309000000005,-116.358221
18328,Authorized Ship Center,Palm Desert,CA,92260,33.721603,-116.36568799999999
18329,Self-Service,Palm Desert,CA,92260,33.727138000000004,-116.382554
18330,Self-Service,Palm Desert,CA,92260,33.719668,-116.37376699999999
18331,Self-Service,Palm Desert,CA,92260,33.722066999999996,-116.37338100000001
18332,Authorized Ship Center,Palm Desert,CA,92260,33.727138000000004,-116.382554
18333,Self-Service,Palm Desert,CA,92260,33.721274,-116.384404
18334,Self-Service,Palm Desert,CA,92260,33.721168,-116.387215
18335,Self-Service,Palm Desert,CA,92260,33.728952,-116.382143
18336,Self-Service,Palm Desert,CA,92260,33.747019,-116.36313
18337,Self-Service,Palm Desert,CA,92260,33.721418,-116.39391699999999
18338,Self-Service,Palm Desert,CA,92260,33.72782,-116.391026
18339,Self-Service,Palm Desert,CA,92260,33.728826,-116.39170700000001
18340,Self-Service,Palm Desert,CA,92260,33.73103,-116.39126
18341,Authorized Ship Center,Palm Desert,CA,92260,33.757798,-116.389288
18342,Self-Service,Indian Wells,CA,92210,33.721494,-116.356668
18343,Authorized Ship Center,Rancho Mirage,CA,92270,33.756371,-116.39125
18344,Authorized Ship Center,Rancho Mirage,CA,92270,33.801781,-116.390074
18345,Authorized Ship Center,San Jacinto,CA,92583,33.775392,-116.95873700000001
18346,Self-Service,San Jacinto,CA,92583,33.773031,-116.95844299999999
18347,Authorized Ship Center,San Jacinto,CA,92583,33.772917,-116.964312
18348,Self-Service,San Jacinto,CA,92582,33.773039000000004,-116.971989
18349,Authorized Ship Center,Hemet,CA,92544,33.747882000000004,-116.903246
18350,Authorized Ship Center,Hemet,CA,92544,33.747714,-116.931693
18351,Authorized Ship Center,Hemet,CA,92544,33.747648999999996,-116.94873
18352,Self-Service,Hemet,CA,92544,33.747765,-116.934312
18353,Self-Service,Hemet,CA,92544,33.747673999999996,-116.95551499999999
18354,Self-Service,Idyllwild,CA,92549,33.746762,-116.71130500000001
18355,Self-Service,Bullhead City,AZ,86429,35.154196,-114.567268
18356,Self-Service,Laughlin,NV,89029,35.144343,-114.624946
18357,Self-Service,Bullhead City,AZ,86442,35.116366,-114.598133
18358,Self-Service,Bullhead City,AZ,86442,35.107276,-114.61294199999999
18359,Self-Service,Bullhead City,AZ,86442,35.104556,-114.61286799999999
18360,Self-Service,Kingman,AZ,86401,35.191945000000004,-114.070276
18361,Self-Service,Kingman,AZ,86401,35.191837,-114.070223
18362,Self-Service,Hemet,CA,92545,33.747443,-116.99528799999999
18363,Self-Service,Kingman,AZ,86401,35.215813,-114.035424
18364,Self-Service,Hemet,CA,92543,33.747412,-116.987996
18365,Self-Service,Bullhead City,AZ,86442,35.028413,-114.59743600000002
18366,Self-Service,San Diego,CA,92108,32.773561,-117.15848000000001
18367,Authorized Ship Center,Hemet,CA,92545,33.747401,-117.00742199999999
18368,Self-Service,San Diego,CA,92108,32.773635999999996,-117.15503600000001
18369,Authorized Ship Center,Kingman,AZ,86401,35.204377,-114.033975
